subject,body,text,category,category_id,id
"🎟️ Your Chance to See BLACKPINK performing hits like ['DEADLINE Intro', 'Kill This Love', 'Pink Venom', 'How You Like That', 'Playing With Fire', 'Shut Down', 'DEADLINE Interlude (JISOO)', 'Hugs & Kisses', 'earthquake', 'DEADLINE Interlude (LISA)', 'Thunder', 'FXCK UP THE WORLD', 'VCR', 'Pretty Savage', ""Don't Know What to Do"", 'Whistle', 'Stay', 'Lovesick Girls', 'DEADLINE Interlude (JENNIE)', 'like JENNIE', 'ExtraL', 'Starlight', 'DEADLINE Interlude (ROSÉ)', 'call it the end', 'toxic till the end', 'APT.', 'VCR', 'JUMP', 'BOOMBAYAH', 'DDU-DU DDU-DU', ""As If It's Your Last"", 'Forever Young', 'JUMP', 'Kick It', 'FXCK UP THE WORLD'] Limited Seats Available","Good news, Bangkok! BLACKPINK is performing live at Rajamangala National Stadium on 26-10-2025 as part of their DEADLINE. Grab your tickets at https://www.setlist.fm/setlist/blackpink/2025/rajamangala-national-stadium-bangkok-thailand-23477cd3.html!","🎟️ Your Chance to See BLACKPINK performing hits like ['DEADLINE Intro', 'Kill This Love', 'Pink Venom', 'How You Like That', 'Playing With Fire', 'Shut Down', 'DEADLINE Interlude (JISOO)', 'Hugs & Kisses', 'earthquake', 'DEADLINE Interlude (LISA)', 'Thunder', 'FXCK UP THE WORLD', 'VCR', 'Pretty Savage', ""Don't Know What to Do"", 'Whistle', 'Stay', 'Lovesick Girls', 'DEADLINE Interlude (JENNIE)', 'like JENNIE', 'ExtraL', 'Starlight', 'DEADLINE Interlude (ROSÉ)', 'call it the end', 'toxic till the end', 'APT.', 'VCR', 'JUMP', 'BOOMBAYAH', 'DDU-DU DDU-DU', ""As If It's Your Last"", 'Forever Young', 'JUMP', 'Kick It', 'FXCK UP THE WORLD'] Limited Seats Available Good news, Bangkok! BLACKPINK is performing live at Rajamangala National Stadium on 26-10-2025 as part of their DEADLINE. Grab your tickets at https://www.setlist.fm/setlist/blackpink/2025/rajamangala-national-stadium-bangkok-thailand-23477cd3.html!",concert_promotion,6,music_298
🎸 The Ultimate Billie Eilish Experience on 25-10-2025 Be There!,"The icon returns! Billie Eilish live at UBS Arena, Elmont, 25-10-2025.","🎸 The Ultimate Billie Eilish Experience on 25-10-2025 Be There! The icon returns! Billie Eilish live at UBS Arena, Elmont, 25-10-2025.",concert_promotion,6,music_299
🎸 Don't Miss Yo Yo Honey Singh for the  tour Don't Miss Out!,"The icon returns! Yo Yo Honey Singh live at Fortitude Music Hall, Brisbane, 15-09-2024.","🎸 Don't Miss Yo Yo Honey Singh for the  tour Don't Miss Out! The icon returns! Yo Yo Honey Singh live at Fortitude Music Hall, Brisbane, 15-09-2024.",concert_promotion,6,music_300
💥 Don't Miss When Chai Met Toast for the  tour Secure Your Spot!,"Witness When Chai Met Toast's passion on stage at Corner Hotel, Melbourne, 02-03-2024.  fans expected.","💥 Don't Miss When Chai Met Toast for the  tour Secure Your Spot! Witness When Chai Met Toast's passion on stage at Corner Hotel, Melbourne, 02-03-2024.  fans expected.",concert_promotion,6,music_301
🔥 Catch SHINee Live at Seoul Children's Grand Park Epic Night Ahead!,"Live in Seoul: SHINee at Seoul Children's Grand Park, 13-06-2024.","🔥 Catch SHINee Live at Seoul Children's Grand Park Epic Night Ahead! Live in Seoul: SHINee at Seoul Children's Grand Park, 13-06-2024.",concert_promotion,6,music_302
✨ Your Chance to See Jolin Tsai in Wenzhou Shi Epic Night Ahead!,"Experience Jolin Tsai like never before. Wenzhou Sports Center, Wenzhou Shi, 20-04-2024. Top songs include ['', 'Necessary Evil', 'Sweet Guilty Pleasure', 'The Spirit of Knight', 'Miss Trouble', '', 'Lady in Red', 'Honey Trap', 'Medusa', 'Agent J', 'Real Man', 'Mr. Q', 'Bravo Lover', '', 'The Great Artist', 'Wild Game', '36 tricks of love', 'Overlooking Purposely', ""I'm Not Yours"", '', 'Sun Will Never Set', ""Don't Stop"", 'Hubby', 'OH LA LA LA', 'Say I Love You', 'Fantasy', '', 'Rewind', 'The Finale', 'The Smell of Lemongrass', 'If you said you love me that day', 'The Third Person And I', 'I Love, I Embrace', 'Pretending', 'Priceless', ""I Know You're Feeling Sad"", 'Compromise', 'Life Sucks', 'Pirates', 'Love Love Love', '', 'Dancing Diva', 'Signature gesture', 'See my 72 changes', 'Play', 'Stars Align', 'Ugly Beauty'].","✨ Your Chance to See Jolin Tsai in Wenzhou Shi Epic Night Ahead! Experience Jolin Tsai like never before. Wenzhou Sports Center, Wenzhou Shi, 20-04-2024. Top songs include ['', 'Necessary Evil', 'Sweet Guilty Pleasure', 'The Spirit of Knight', 'Miss Trouble', '', 'Lady in Red', 'Honey Trap', 'Medusa', 'Agent J', 'Real Man', 'Mr. Q', 'Bravo Lover', '', 'The Great Artist', 'Wild Game', '36 tricks of love', 'Overlooking Purposely', ""I'm Not Yours"", '', 'Sun Will Never Set', ""Don't Stop"", 'Hubby', 'OH LA LA LA', 'Say I Love You', 'Fantasy', '', 'Rewind', 'The Finale', 'The Smell of Lemongrass', 'If you said you love me that day', 'The Third Person And I', 'I Love, I Embrace', 'Pretending', 'Priceless', ""I Know You're Feeling Sad"", 'Compromise', 'Life Sucks', 'Pirates', 'Love Love Love', '', 'Dancing Diva', 'Signature gesture', 'See my 72 changes', 'Play', 'Stars Align', 'Ugly Beauty'].",concert_promotion,6,music_303
🎤 Catch Raisa Live at Pancoran Soccer Field 🎟️ Get Tickets Now!,"Raisa brings chart-topping hits like ['Apalah (Arti Menunggu)', 'Jatuh Hati', 'Semua di Sini', 'Serba Salah', 'Terserah', 'Mantan Terindah', 'Could It Be', 'Kali Kedua'] to Pancoran Soccer Field, Kota Administrasi Jakarta Selatan, 12-07-2025.","🎤 Catch Raisa Live at Pancoran Soccer Field 🎟️ Get Tickets Now! Raisa brings chart-topping hits like ['Apalah (Arti Menunggu)', 'Jatuh Hati', 'Semua di Sini', 'Serba Salah', 'Terserah', 'Mantan Terindah', 'Could It Be', 'Kali Kedua'] to Pancoran Soccer Field, Kota Administrasi Jakarta Selatan, 12-07-2025.",concert_promotion,6,music_304
🎸 The Ultimate Jacky Cheung Experience on 13-04-2025 Be There!,"One night only: Jacky Cheung live at Taipei Arena, Taipei on 13-04-2025. Get your tickets now!","🎸 The Ultimate Jacky Cheung Experience on 13-04-2025 Be There! One night only: Jacky Cheung live at Taipei Arena, Taipei on 13-04-2025. Get your tickets now!",concert_promotion,6,music_305
🎉 Catch Yo Yo Honey Singh Live for the  tour Secure Your Spot!,"The icon returns! Yo Yo Honey Singh live at Exchange, Los Angeles, 13-05-2023.","🎉 Catch Yo Yo Honey Singh Live for the  tour Secure Your Spot! The icon returns! Yo Yo Honey Singh live at Exchange, Los Angeles, 13-05-2023.",concert_promotion,6,music_306
🎸 Experience NCT 127 in London Live & Loud!,Feel the energy as NCT 127 rocks London at The O2 Arena on 28-06-2025. Tickets are moving fast!,🎸 Experience NCT 127 in London Live & Loud! Feel the energy as NCT 127 rocks London at The O2 Arena on 28-06-2025. Tickets are moving fast!,concert_promotion,6,music_307
🙌 Get Ready for TAEYEON for the The TENSE tour Tickets Going Fast!,"TAEYEON brings the full stadium show to IMPACT Arena, Muang Thong Thani on 31-05-2025.","🙌 Get Ready for TAEYEON for the The TENSE tour Tickets Going Fast! TAEYEON brings the full stadium show to IMPACT Arena, Muang Thong Thani on 31-05-2025.",concert_promotion,6,music_308
🎤 Don't Miss Post Malone for the The BIG ASS World Tour tour Live & Loud!,"London, mark your calendars! Post Malone delivers a powerhouse show at Tottenham Hotspur Stadium on 20-09-2025.","🎤 Don't Miss Post Malone for the The BIG ASS World Tour tour Live & Loud! London, mark your calendars! Post Malone delivers a powerhouse show at Tottenham Hotspur Stadium on 20-09-2025.",concert_promotion,6,music_309
💥 Join Die Twice performing hits like [] Tickets Going Fast!,"Die Twice anniversary tour! Queen Margaret Union, Glasgow, 25-10-2025. Celebrate with hits like [].","💥 Join Die Twice performing hits like [] Tickets Going Fast! Die Twice anniversary tour! Queen Margaret Union, Glasgow, 25-10-2025. Celebrate with hits like [].",concert_promotion,6,music_310
✨ Experience When Chai Met Toast on 14-06-2024 Limited Seats Available,Don't wait! See When Chai Met Toast live at Dominion Centre on 14-06-2024. Limited tickets remaining.,✨ Experience When Chai Met Toast on 14-06-2024 Limited Seats Available Don't wait! See When Chai Met Toast live at Dominion Centre on 14-06-2024. Limited tickets remaining.,concert_promotion,6,music_311
🎟️ Your Chance to See Yuvan Shankar Raja in London Tickets Going Fast!,Yuvan Shankar Raja // London // OVO Arena Wembley // 07-04-2023. Get tickets at https://www.setlist.fm/setlist/yuvan-shankar-raja/2023/ovo-arena-wembley-london-england-4bbb530a.html.,🎟️ Your Chance to See Yuvan Shankar Raja in London Tickets Going Fast! Yuvan Shankar Raja // London // OVO Arena Wembley // 07-04-2023. Get tickets at https://www.setlist.fm/setlist/yuvan-shankar-raja/2023/ovo-arena-wembley-london-england-4bbb530a.html.,concert_promotion,6,music_312
🔥 Catch Nicki Minaj Live at UBS Arena Epic Night Ahead!,"Nicki Minaj anniversary tour! UBS Arena, Elmont, 11-10-2024. Celebrate with hits like ['', ""I'm the Best"", 'Barbie Dangerous', 'FTCU', 'Win Again', 'Big Difference', 'Beep Beep', 'What Up Gangsta / Many Men (Wish Death) / P.I.M.P / I Get Money', 'Pink Birthday', 'Feeling Myself', 'Cowgirl', 'High School', 'Needle', 'Ganja Burn', 'Chun-Li', 'Red Ruby Da Sleeze', 'Truffle Butter / Black Barbies', 'Barbie World', ""Roman's Revenge"", 'Monster', 'Are You Gone Already', 'Fallin 4 U', 'Right Thru Me', 'Here I Am', 'Save Me', 'Let Me Calm Down', 'Nicki Hendrix', 'Last Time I Saw You', 'Super Freaky Girl', 'Anaconda', 'Itty Bitty Piggy', 'Boss Ass Bitch', 'Make Me Proud', 'Up All Night', 'Your Love', 'Danny Glover', 'The Way Life Goes', 'Side to Side', 'Swalla', 'Hold You', 'Crocodile Teeth', 'Forward From Trini', 'Gvnman Shift / Protocol', 'Likkle Miss', 'OOOUUU', 'Get It Sexyy', 'Pound Town 2', 'Super Bass', 'Moment 4 Life', 'Starships', 'Everybody'].","🔥 Catch Nicki Minaj Live at UBS Arena Epic Night Ahead! Nicki Minaj anniversary tour! UBS Arena, Elmont, 11-10-2024. Celebrate with hits like ['', ""I'm the Best"", 'Barbie Dangerous', 'FTCU', 'Win Again', 'Big Difference', 'Beep Beep', 'What Up Gangsta / Many Men (Wish Death) / P.I.M.P / I Get Money', 'Pink Birthday', 'Feeling Myself', 'Cowgirl', 'High School', 'Needle', 'Ganja Burn', 'Chun-Li', 'Red Ruby Da Sleeze', 'Truffle Butter / Black Barbies', 'Barbie World', ""Roman's Revenge"", 'Monster', 'Are You Gone Already', 'Fallin 4 U', 'Right Thru Me', 'Here I Am', 'Save Me', 'Let Me Calm Down', 'Nicki Hendrix', 'Last Time I Saw You', 'Super Freaky Girl', 'Anaconda', 'Itty Bitty Piggy', 'Boss Ass Bitch', 'Make Me Proud', 'Up All Night', 'Your Love', 'Danny Glover', 'The Way Life Goes', 'Side to Side', 'Swalla', 'Hold You', 'Crocodile Teeth', 'Forward From Trini', 'Gvnman Shift / Protocol', 'Likkle Miss', 'OOOUUU', 'Get It Sexyy', 'Pound Town 2', 'Super Bass', 'Moment 4 Life', 'Starships', 'Everybody'].",concert_promotion,6,music_313
💥 Join Hins Cheung performing hits like [] Tickets Going Fast!,The  tour lands in Islands District! See Hins Cheung at AsiaWorld-Arena on 05-07-2025.,💥 Join Hins Cheung performing hits like [] Tickets Going Fast! The  tour lands in Islands District! See Hins Cheung at AsiaWorld-Arena on 05-07-2025.,concert_promotion,6,music_314
🔥 Catch Ankur Tewari Live at White Oak Upstairs Epic Night Ahead!,"Early bird tickets end soon! Ankur Tewari at White Oak Upstairs, Houston, 18-03-2025.","🔥 Catch Ankur Tewari Live at White Oak Upstairs Epic Night Ahead! Early bird tickets end soon! Ankur Tewari at White Oak Upstairs, Houston, 18-03-2025.",concert_promotion,6,music_315
🤘 The Ultimate Jolin Tsai Experience for the  tour Don't Miss Out!,"The icon returns! Jolin Tsai live at Olympic Sports Center Stadium, Hefei Shi, 16-09-2023.","🤘 The Ultimate Jolin Tsai Experience for the  tour Don't Miss Out! The icon returns! Jolin Tsai live at Olympic Sports Center Stadium, Hefei Shi, 16-09-2023.",concert_promotion,6,music_316
❤️ Get Ready for Afgan on 26-10-2024 – One Night Only!,Studio hits to live thrills: Afgan performs at Yeouido Hangang Park on 26-10-2024.,❤️ Get Ready for Afgan on 26-10-2024 – One Night Only! Studio hits to live thrills: Afgan performs at Yeouido Hangang Park on 26-10-2024.,concert_promotion,6,music_317
🎸 The Ultimate Post Malone Experience on 21-09-2025 Be There!,The concert you've been waiting for! Post Malone at Tottenham Hotspur Stadium (London) on 21-09-2025.,🎸 The Ultimate Post Malone Experience on 21-09-2025 Be There! The concert you've been waiting for! Post Malone at Tottenham Hotspur Stadium (London) on 21-09-2025.,concert_promotion,6,music_318
🎶 Experience Swarathma at Palace Grounds Live & Loud!,"Don't miss the  spectacle: Swarathma at Palace Grounds, Bangalore, 22-02-2010.","🎶 Experience Swarathma at Palace Grounds Live & Loud! Don't miss the  spectacle: Swarathma at Palace Grounds, Bangalore, 22-02-2010.",concert_promotion,6,music_319
🌟 Get Ready for Parikrama at Embassy International Riding School – One Night Only!,Join Parikrama at Embassy International Riding School in Bangalore on 17-12-2023! Experience hits like [] and an unforgettable night for  fans.,🌟 Get Ready for Parikrama at Embassy International Riding School – One Night Only! Join Parikrama at Embassy International Riding School in Bangalore on 17-12-2023! Experience hits like [] and an unforgettable night for  fans.,concert_promotion,6,music_320
🤘 See AGNEZ MO in Long Beach on 15-09-2024 Live & Loud!,"It's official: AGNEZ MO is performing at Long Beach Arena in Long Beach on 15-09-2024. Experience ['Coke Bottle', 'Nanana', 'Party in Bali (PIB)', 'Get Loose'] live!","🤘 See AGNEZ MO in Long Beach on 15-09-2024 Live & Loud! It's official: AGNEZ MO is performing at Long Beach Arena in Long Beach on 15-09-2024. Experience ['Coke Bottle', 'Nanana', 'Party in Bali (PIB)', 'Get Loose'] live!",concert_promotion,6,music_321
❤️ Don't Miss A. R. Rahman performing hits like [] Live & Loud!,A. R. Rahman is back on tour! Catch the new show in Toronto at The Theatre at Great Canadian Casino Resort on 10-10-2025.,❤️ Don't Miss A. R. Rahman performing hits like [] Live & Loud! A. R. Rahman is back on tour! Catch the new show in Toronto at The Theatre at Great Canadian Casino Resort on 10-10-2025.,concert_promotion,6,music_322
✨ Experience SHINee on 23-05-2025 Limited Seats Available,"Good news, Seoul! SHINee is performing live at KSPO DOME on 23-05-2025 as part of their SHINee World VII [E.S.S.A.Y]. Grab your tickets at https://www.setlist.fm/setlist/shinee/2025/kspo-dome-seoul-south-korea-2358b0ab.html!","✨ Experience SHINee on 23-05-2025 Limited Seats Available Good news, Seoul! SHINee is performing live at KSPO DOME on 23-05-2025 as part of their SHINee World VII [E.S.S.A.Y]. Grab your tickets at https://www.setlist.fm/setlist/shinee/2025/kspo-dome-seoul-south-korea-2358b0ab.html!",concert_promotion,6,music_323
🎟️ Your Chance to See The Weeknd in Houston Tickets Going Fast!,"Tag your concert buddy! The Weeknd at NRG Stadium, Houston, 31-08-2025.","🎟️ Your Chance to See The Weeknd in Houston Tickets Going Fast! Tag your concert buddy! The Weeknd at NRG Stadium, Houston, 31-08-2025.",concert_promotion,6,music_324
🎟️ Your Chance to See Yo Yo Honey Singh performing hits like [] Limited Seats Available,"The atmosphere will be electric! Yo Yo Honey Singh performs [] at Fortitude Music Hall, Brisbane, on 15-09-2024.","🎟️ Your Chance to See Yo Yo Honey Singh performing hits like [] Limited Seats Available The atmosphere will be electric! Yo Yo Honey Singh performs [] at Fortitude Music Hall, Brisbane, on 15-09-2024.",concert_promotion,6,music_325
🔥 Catch Yo Yo Honey Singh Live at Exchange Epic Night Ahead!,Final release tickets for Yo Yo Honey Singh at Exchange (Los Angeles) on 13-05-2023. Act fast!,🔥 Catch Yo Yo Honey Singh Live at Exchange Epic Night Ahead! Final release tickets for Yo Yo Honey Singh at Exchange (Los Angeles) on 13-05-2023. Act fast!,concert_promotion,6,music_326
❤️ The Ultimate Sam Smith Experience on 24-10-2025 Tickets Going Fast!,"The hottest ticket in town: Sam Smith at Warsaw, Brooklyn, 24-10-2025.","❤️ The Ultimate Sam Smith Experience on 24-10-2025 Tickets Going Fast! The hottest ticket in town: Sam Smith at Warsaw, Brooklyn, 24-10-2025.",concert_promotion,6,music_327
🎶 Experience When Chai Met Toast performing hits like [] Don't Miss Out!,Last chance! When Chai Met Toast at Oxford Art Factory on 03-03-2024. Grab yours: https://www.setlist.fm/setlist/when-chai-met-toast/2024/oxford-art-factory-sydney-australia-4bad674e.html.,🎶 Experience When Chai Met Toast performing hits like [] Don't Miss Out! Last chance! When Chai Met Toast at Oxford Art Factory on 03-03-2024. Grab yours: https://www.setlist.fm/setlist/when-chai-met-toast/2024/oxford-art-factory-sydney-australia-4bad674e.html.,concert_promotion,6,music_328
🙌 Get Ready for Bruno Mars at Dolby Live at Park MGM – One Night Only!,"Don't miss the  spectacle: Bruno Mars at Dolby Live at Park MGM, Las Vegas, 31-08-2025.","🙌 Get Ready for Bruno Mars at Dolby Live at Park MGM – One Night Only! Don't miss the  spectacle: Bruno Mars at Dolby Live at Park MGM, Las Vegas, 31-08-2025.",concert_promotion,6,music_329
❤️ The Ultimate Arijit Singh Experience in London Limited Seats Available,Studio hits to live thrills: Arijit Singh performs at The O2 Arena on 15-09-2024.,❤️ The Ultimate Arijit Singh Experience in London Limited Seats Available Studio hits to live thrills: Arijit Singh performs at The O2 Arena on 15-09-2024.,concert_promotion,6,music_330
🎶 Experience Stories From the Lost at De Mastbloem Live & Loud!,Last chance! Stories From the Lost at De Mastbloem on 17-09-2022. Grab yours: https://www.setlist.fm/setlist/stories-from-the-lost/2022/de-mastbloem-kruishoutem-belgium-bb07106.html.,🎶 Experience Stories From the Lost at De Mastbloem Live & Loud! Last chance! Stories From the Lost at De Mastbloem on 17-09-2022. Grab yours: https://www.setlist.fm/setlist/stories-from-the-lost/2022/de-mastbloem-kruishoutem-belgium-bb07106.html.,concert_promotion,6,music_331
🤘 The Ultimate TWICE Experience for the THIS IS FOR World Tour tour Don't Miss Out!,"Good news, Sydney! TWICE is performing live at Qudos Bank Arena on 01-11-2025 as part of their THIS IS FOR World Tour. Grab your tickets at https://www.setlist.fm/setlist/twice/2025/qudos-bank-arena-sydney-australia-1344e9c1.html!","🤘 The Ultimate TWICE Experience for the THIS IS FOR World Tour tour Don't Miss Out! Good news, Sydney! TWICE is performing live at Qudos Bank Arena on 01-11-2025 as part of their THIS IS FOR World Tour. Grab your tickets at https://www.setlist.fm/setlist/twice/2025/qudos-bank-arena-sydney-australia-1344e9c1.html!",concert_promotion,6,music_332
